mission_id,real_arrival_km,real_arrival_time,speed,arrival_time
2022051560,20.5,13,101.08,16.22
2022051559,24.4,17,93.98,15.95
2022051557,46.9,29,102.97,23.52
2022051555,38,25,88.6,56.52
2022051554,51.3,34,92.51,65.9
2022051552,26.3,18,80.46,27.97
2022051550,26.8,21,96.17,24.7
2022051548,21.6,21,90.38,16.92
2022051544,46.9,29,97.58,85.75
2022051541,38.2,22,83.1,57.43
2022051540,24.1,15,96.41,31.5
2022051532,53.4,34,94.29,64.23
2022051527,13.9,9,93.55,30.37
2022051524,12.8,17,98.5,13.43
2022051521,14.1,10,97.78,16.72
2022051518,18.3,12,104.23,42.9
2022051516,12.4,9,97.1,14.9
2022051513,19.2,19,99.3,10.7
2022051512,27.3,20,102.07,26.15
2022051503,20.4,17,98.88,21.4
2022051502,26.6,17,103.43,25.13
2022051501,23.3,19,99.45,41.03
2022051497,15.8,12,98.23,8.4
2022051495,13.8,8,97.3,9.35
2022051494,15.1,14,100.73,14.03
2022051492,30.3,22,102,18.88
2022051491,14.7,13,105.08,14.1
2022051487,36,23,102.17,23.93
2022051481,5.7,11,99.2,7.53
2022051480,43,30,103.02,30.38
2022051478,13.2,9,101.03,26.72
2022051477,13.7,9,101.75,31.95
2022051473,15.8,13,105.78,16.32
2022051471,26.1,18,96.92,56.43
2022051462,27.1,20,85.54,19.57
2022051460,14.8,11,94.73,10.8
2022051458,29.2,19,102.78,18.63
2022051457,9.6,11,101.2,16.3
2022051456,15.8,13,108.2,14.55
2022051454,20.4,25,99.06,17.23
2022051451,33.4,26,84.04,37.07
2022051443,23.6,17,94.18,23.32
2022051442,19.1,13,98.95,23.43
2022051434,29.9,20,100.94,48.3
2022051428,30.4,19,104.2,27.5
2022051422,36.6,25,88.99,42.6
2022051420,49.6,34,86.76,28.23
2022051416,32.6,28,94.95,22.13
2022051413,27,28,90.31,56.83
2022051411,16.1,15,102.82,20.17
2022051409,27.4,29,97.07,27.23
2022051407,30.6,23,96,33.72
2022051406,17.3,11,94.5,11.3
2022051404,26.9,21,102.25,32.17
2022051402,11.4,11,101.67,20.23
2022051401,34.3,26,96.53,33.75
2022051400,9.1,6,99.75,14.12
2022051398,32.3,26,85.51,28.52
2022051397,16.1,15,108.4,13.83
2022051390,39.7,33,96.99,46.38
2022051387,14.2,11,98.76,26.02
2022051384,23.1,18,96.5,19.43
2022051380,13.4,9,103.27,25.57
2022051378,27.6,16,102.41,28.85
2022051374,16.3,10,100.41,31.28
2022051370,20.9,15,91.76,32.77
2022051369,9.9,11,106.34,15.78
2022051366,24.2,17,103.59,32.07
2022051365,28.1,18,106.26,20
2022051363,27.4,19,100.54,18.1
2022051362,21.1,22,95.27,26.87
2022051360,26.1,18,100.76,37.73
2022051358,35.6,24,103.23,21.15
2022051355,26.2,29,99.9,13.7
2022051352,16.9,15,100.55,11.88
2022051350,29.8,20,100.37,30.2
2022051349,10.4,10,102.58,21.02
2022051347,46.2,30,103.41,36.35
2022051343,13.8,12,105.65,23.1
2022051342,25.1,18,102.17,41.27
2022051341,35.1,24,105.09,31.45
2022051337,21.2,16,105.9,22.3
2022051335,10.2,10,105.74,18.33
2022051334,13.4,12,105.09,25.43
2022051333,33.6,26,97.71,34.43
2022051332,12.3,8,100.65,13.17
2022051330,21.7,19,83.56,31.52
2022051328,36,26,92.83,79.68
2022051326,16.5,14,104.15,13.25
2022051324,19.4,15,97.15,10.37
2022051321,27.9,19,109.26,39.53
2022051320,31.5,19,101.91,42.07
2022051319,40.4,35,104.88,53.28
2022051314,39.3,26,90.72,23.65
2022051313,16.5,17,100.77,23.8
2022051312,34,22,90.1,65.05
2022051308,13.1,13,106.03,24.35
2022051307,48.8,30,109.17,27.47
2022051302,13.7,12,105.32,27.47
2022051301,21.1,14,111.3,17.1
2022051299,22.9,16,104.15,31.48
2022051296,14.6,16,94.5,17.68
2022051293,18.6,12,102,14.47
2022051287,21.1,17,92.54,18.93
2022051284,32.4,20,107.23,20.12
2022051283,36.9,24,114.69,39.63
2022051282,12.6,10,104.38,19.2
2022051277,25.5,23,100.42,20.02
2022051274,18.6,14,102.14,18.5
2022051272,15.8,9,103.3,20.58
2022051268,17.4,24,103.32,20.62
2022051262,20.2,12,99.59,32.08
2022051261,11,7,104.22,18.28
2022051258,15.7,14,104.95,14.17
2022051257,31.1,28,103.37,51.42
2022051254,28.2,24,98.13,21.38
2022051251,25,16,106.68,25.27
2022051246,29,20,105.93,27.47
2022051244,37.9,24,107.27,28.12
2022051241,28.2,21,98.92,38.87
2022051240,31.9,21,92.42,22.73
2022051235,47,32,99.14,55.07
2022051232,29.1,19,105.1,54.88
2022051231,15.7,9,102.07,12.53
2022051230,25.6,23,104.82,22
2022051228,25.6,24,97.81,27.6
2022051227,30.7,20,97.96,36.15
2022051225,22.6,14,102.6,23.08
2022051223,24.9,15,99.92,19.43
2022051222,19.4,18,100.2,14.75
2022051220,38.7,26,91.82,35.1
2022051219,31.8,21,96.01,37.82
2022051218,11.1,11,106.33,22.87
2022051217,20.3,15,108.55,14.82
2022051216,16.1,15,108.83,22.03
2022051213,21.5,17,104.81,29.85
2022051209,20.6,13,104.38,23.73
2022051207,38.2,25,95.3,32.83
2022051204,27.1,26,104.09,35.62
2022051203,10.2,10,106.88,11.58
2022051195,26,16,111.39,35.83
2022051194,19.1,16,96.46,16.65
2022051189,27.1,23,96.52,35.38
2022051184,31.4,20,101.7,32.72
2022051183,17.2,24,68.73,25.48
2022051175,4,2,101.95,2.77
2022051173,15,14,102.13,9
2022051172,24.3,17,105.87,40.48
2022051170,50.2,33,103.24,30.18
2022051169,10.9,10,102.76,16.4
2022051168,11.7,8,94.44,26.35
2022051159,17.9,15,99.62,15.23
2022051157,8.9,6,98.08,10.95
2022051156,39.1,29,87.13,24.08
2022051153,34.2,23,99.8,25.52
2022051151,9.4,10,104.8,6.5
2022051150,29,27,103.68,32.75
2022051147,6.1,6,103.45,6.03
2022051145,17.9,18,102.82,27.4
2022051144,45.6,30,92.04,32.13
2022051141,15.5,15,102.87,7.95
2022051140,14,9,104.59,26.98
2022051135,14.5,9,105.6,18.95
2022051134,16.1,15,103.73,29.9
2022051133,12,14,94.07,24.27
2022051132,7.7,8,98.5,16.67
2022051129,48.7,43,94.56,50.23
2022051120,19.1,21,104.86,20.88
2022051117,25.4,20,101.96,43.02
2022051115,22.6,24,100.28,36.88
2022051114,10.8,7,106.48,21.53
2022051108,17,13,103.23,8.95
2022051105,22.3,23,104.41,26.62
2022051104,25.5,23,101.52,12.83
2022051103,15.9,11,102.28,19.75
2022051098,31,22,96.2,30.28
2022051097,15.2,14,102.67,24.63
2022051096,29.1,27,103.78,32.48
2022051094,18,21,102.28,17.08
2022051093,17.4,23,98.56,36.05
2022051091,32.2,24,103.81,39.5
2022051090,17.7,17,105.3,14
2022051089,17.5,11,96.38,12.45
2022051082,22.4,13,101.29,25.28
2022051080,24.1,27,96.72,19.45
2022051078,16.2,14,105.33,25.1
2022051076,17.2,20,104.09,26.28
2022051071,22.2,18,93.67,24.02
2022051069,22.2,18,93.7,27.37
2022051066,13.1,14,104.57,24.23
2022051065,25.5,23,105.42,14.48
2022051063,31.6,24,107.4,20.93
2022051058,18.9,12,95.28,10.42
2022051055,20,13,102.47,24.65
2022051052,7.8,6,97.82,17.23
2022051048,14.1,8,107.6,20.57
2022051046,29.8,23,97.42,40.55
2022051045,26.1,25,104.21,31.37
2022051044,28.6,20,106.71,25.17
2022051043,15.1,14,99.15,14.35
2022051041,12.5,8,105.77,20.78
2022051040,33.1,22,101.06,32.28
2022051037,18.4,13,87.78,41.37
2022051036,19.1,13,99.76,18.85
2022051035,6.1,8,105.63,9.5
2022051034,6.1,8,105.63,10.82
2022051032,27.4,29,101.6,17.27
2022051030,24.8,27,96.77,35.53
2022051028,15.3,10,99.22,13.27
2022051026,24,17,106.32,24.15
2022051025,49.5,34,95.08,56.68
2022051022,12.8,12,100.9,11.63
2022051021,49.8,34,98.54,41.42
2022051018,16.5,17,101,16.78
2022051017,30.5,20,103.6,49.68
2022051016,28.9,19,103.74,45.48
2022051012,20.4,15,100.34,30.07
2022051011,28.9,19,97.35,39.12
2022051010,11.8,9,102.67,20.5
2022051008,14.6,12,100.75,11.08
2022051007,18.3,14,98.74,19.57
2022051003,13.7,12,104.03,26.97
2022051000,39.4,26,90.86,30.47
2022050999,26.8,19,98.41,29.65
2022050998,18.6,19,102.98,21.52
2022050996,12.1,14,96.27,22.1
2022050993,26.2,29,99.09,27.25
2022050990,31.6,21,104.66,38.03
2022050985,13.1,13,94.58,15.18
2022050983,15.4,10,103.8,16.62
2022050977,16.9,15,101.97,10.72
2022050974,25.2,19,89.27,28.82
2022050972,50.2,33,105.19,25.92
2022050971,13.9,9,102.73,8.65
2022050970,20.7,13,57.54,39.22
2022050965,25.6,23,104.82,23.8
2022050963,20.1,22,102.24,27.9
2022050957,17.1,11,101.51,28.27
2022050956,22.4,16,104.67,26.78
2022050954,14.1,16,107.17,13.2
2022050952,19,12,103.77,12.83
2022050950,5,6,86,10.73
2022050948,15.4,17,103.7,28.23
2022050944,23.4,20,104.36,19.33
2022050935,17,13,105.74,18.32
2022050934,40.1,27,94.93,26.42
2022050933,5.6,7,100.23,9.18
2022050932,11.8,12,105.23,25.4
2022050929,30.6,19,99.03,22.32
2022050928,30.8,20,100.1,70
2022050926,15.3,18,102.42,22.32
2022050924,34.6,21,92.77,23.88
2022050923,6.7,11,104.33,9.82
2022050922,2.4,4,104.45,1.77
2022050921,12.8,12,102.42,13.1
2022050920,12.2,11,104.77,27.4
2022050918,8.7,6,107.3,8.97
2022050914,13.3,12,106.61,26.33
2022050913,30.2,28,94.55,49.58
2022050912,39.9,29,94.6,59.6
2022050911,18.5,18,93.14,25.08
2022050909,46.2,31,103.09,85.15
2022050908,36.8,26,98.22,20.22
2022050905,28,19,96.83,40.18
2022050904,28.2,21,102.96,27.38
2022050903,15.7,20,96.06,25.85
2022050901,15,9,97.8,17.1
2022050898,10.2,7,102.97,21.85
2022050897,8.8,7,101.8,6.15
2022050894,19.3,13,97.17,14.03
2022050892,30.8,18,100.23,29.37
2022050889,13.8,9,97.24,16.22
2022050888,30.3,23,101.18,23.67
2022050887,27.4,18,93.84,35.98
2022050881,16.2,13,106.1,21.37
2022050880,13.8,12,107.13,8.42
2022050879,35.5,23,104.37,32.32
2022050874,19.8,14,102.89,26.27
2022050868,39.1,29,99.63,28.73
2022050867,19.8,15,103.56,18.05
2022050862,33.6,32,102.65,35.58
2022050861,8.5,8,100.1,13.7
2022050860,10.8,6,111.48,10.05
2022050859,15.3,19,106.99,31.72
2022050852,16.7,18,99.73,14.1
2022050850,8.4,15,101.66,16.52
2022050848,19.6,14,102.3,18.8
2022050847,16.4,13,97.88,24.18
2022050846,20.7,15,102.92,24.22
2022050843,14.5,13,97.84,25.08
2022050837,9.2,10,105.77,8.28
2022050828,16.7,11,108.84,16.27
2022050825,16.1,11,104.66,15.32
2022050824,23,16,104.4,22.98
2022050820,17.1,17,109.38,16.52
2022050819,30.3,23,102.84,21.28
2022050818,30.3,23,103.73,21.3
2022050813,11.3,7,108.93,9.6
2022050812,26.8,21,101.77,27.08
2022050810,10.2,6,107.9,7.92
2022050804,7.8,7,99.15,14.63
2022050801,35.2,24,100.38,33.68
2022050800,9,10,104.43,8.48
2022050799,13.5,11,109.35,10.33
2022050798,13,9,104.9,18.12
2022050796,31.1,21,96.44,49.35
2022050795,15.3,19,106.86,29.07
2022050793,15,14,102.48,12.03
2022050792,12.1,7,103.07,8.4
2022050787,21.7,14,104.49,43.7
2022050783,15.4,10,91.59,32.98
2022050775,14.6,11,101.6,20.7
2022050773,21.3,20,97.04,19.35
2022050771,7.9,6,100.67,9.37
2022050767,22,19,104.27,12.97
2022050764,20.3,14,105.46,33.43
2022050762,10.7,9,100.37,9.78
2022050758,17.8,10,100.9,20.2
2022050753,35.9,22,98.56,28.03
2022050751,3.9,3,103.7,3.03
2022050745,25.9,25,97.58,45.8
2022050743,15.3,19,99.26,35.5
2022050733,15.8,13,104.58,21.15
2022050730,19.2,16,82.35,22.15
2022050729,13.8,12,103.09,27.73
2022050728,10.2,13,107.96,19.55
2022050725,15.1,14,107.68,23.17
2022050723,22.9,18,106.27,15.55
2022050720,44.2,30,94.32,33.48
2022050719,15.1,16,90.13,29.98
2022050718,37.9,29,93.31,31.65
2022050716,16.5,11,101.39,38.07
2022050715,28.7,23,89.43,25.55
2022050710,30.7,18,103.92,15.25
2022050706,19.5,13,90.65,22.37
2022050703,14.8,12,91.02,17.98
2022050700,32.1,21,89.23,26.53
2022050699,4,7,105.07,5.53
2022050698,26.1,18,93.58,44.62
2022050692,15.6,17,97.32,19.98
2022050691,22.7,15,109,16
2022050690,15.7,13,100.2,13.73
2022050689,24.8,16,108.3,19.08
2022050687,21.3,16,102.97,34.3
2022050685,18.8,13,107.8,38.48
2022050683,28.8,23,99.32,21.87
2022050680,20.4,16,90.88,24.33
2022050670,17.3,13,101.61,32.08
2022050669,5.8,8,104.17,10.87
2022050668,19.7,13,104.44,30.97
2022050667,25.3,18,101.48,18.85
2022050662,12.2,8,107.03,24.08
2022050655,28.1,20,88.91,28.32
2022050654,23.9,19,88.35,24.22
2022050652,22.1,19,93.92,18.45
2022050649,25.4,20,94.79,25.65
2022050648,19,18,101.44,17.75
2022050646,18.1,22,105.41,25.8
2022050645,18.5,13,103.44,44.3
2022050644,16.3,13,103.71,25.4
2022050643,33.2,20,102.9,24.78
2022050642,24.2,18,106.17,36.13
2022050639,27.5,16,101.4,23.15
2022050635,51.2,32,89.21,43.6
2022050634,44.5,27,94.57,93.48
2022050633,59,40,101.89,51.37
2022050628,16.6,17,105.43,27.83
2022050627,20.1,19,106.61,33.55
2022050626,7.9,5,106.54,16.62
2022050625,27.8,17,102.18,41.25
2022050623,20.9,17,105.2,17.37
2022050622,16.7,11,105.24,37.43
2022050620,17.8,13,106.7,20.3
2022050618,13.1,9,100.38,21.12
2022050617,21.6,16,96.92,16.13
2022050615,27,20,104.63,20.45
2022050609,13.7,13,102.96,19.12
2022050604,26,17,99.57,40.45
2022050601,23.2,16,102.25,23.1
2022050599,10.5,17,111,19.17
2022050592,3.9,4,96.45,2.77
2022050588,25.3,16,104.89,46.03
2022050587,32.4,21,91.39,33.03
2022050586,36.1,22,101.26,29.87
2022050584,19.6,14,92.73,31.7
2022050583,14.8,13,67.43,23.43
2022050582,10.7,9,99,7.23
2022050581,24,17,99.61,25.38
2022050579,15.9,16,90.29,28.37
2022050578,20.9,17,92.07,20.47
2022050568,24.5,21,97.85,30.52
2022050563,11.9,8,101.1,14.93
2022050560,15.5,13,103.54,17.77
2022050544,11.2,10,107.98,18.97
2022050542,47.6,34,104.74,41.13
2022050538,16.7,12,102.24,26.75
2022050537,22.3,15,94.78,39.83
2022050536,22.3,16,107.52,38.38
2022050535,11.8,8,107.1,10.78
2022050534,6.5,6,106.05,3.28
2022050531,22.7,15,100.55,23.02
2022050530,24.6,17,102.67,16.82
2022050527,25.9,20,106.39,55.33
2022050526,20.9,17,102.72,12.97
2022050519,34.6,26,100.7,33.98
2022050517,15,9,103.23,7.72
2022050515,34.5,21,101.97,24.88
2022050514,24.1,18,103.38,43.18
2022050512,10.4,10,101.88,10.2
2022050511,33,21,98.97,25.42
2022050508,14.1,10,109.87,22.7
2022050505,18,10,99.22,17.98
2022050502,11.6,9,106.45,11.92
2022050494,22.6,17,105.97,20.48
2022050491,9.6,7,104.88,15
2022050490,15.8,13,109.63,13.47
2022050484,14.3,12,104.5,14.58
2022050483,15.3,9,102.98,13.37
2022050481,11.7,12,93.2,22.78
2022050479,27.3,18,105.4,37.03
2022050478,15.9,11,101.98,14.63
2022050477,13.8,8,103.97,9.85
2022050476,15.7,13,106.36,17.3
2022050471,20.3,13,102.78,23.27
2022050470,17,13,104.92,18.55
2022050469,26.2,18,105.1,19.58
2022050468,8.8,7,105.4,15.42
2022050467,10.9,9,102.2,9.38
2022050464,26.3,23,97.84,41.33
2022050461,18.8,14,109.42,21.68
2022050460,21.5,17,100.14,19.57
2022050457,22.3,18,100.26,26.43
2022050455,34.7,23,99.05,22.07
2022050451,41.9,26,92.5,23.07
2022050450,7.2,5,94.66,16.2
2022050448,13.1,9,111.76,18.23
2022050444,12.2,12,99.8,15.57
2022050442,26.5,18,104.46,62.22
2022050441,17,12,99.96,34.77
2022050440,12.3,9,103.57,20.12
2022050437,7.8,7,91.73,10.55
2022050435,6.1,4,103.33,8.65
2022050425,15.5,14,100.86,16.1
2022050420,16.3,20,109.68,21.28
2022050419,15.8,11,98.74,27.37
2022050416,29,20,101.18,38.68
2022050413,15.9,14,104.53,8.87
2022050411,10.3,16,111.25,13.03
2022050409,13,10,111.13,23.25
2022050401,17,12,106.17,13.22
2022050400,10.2,9,105.05,13.75
2022050399,24.9,17,99.28,17.63
2022050397,15.9,11,100.35,14.28
2022050394,39.3,24,93.56,53.3
2022050393,14.3,10,104.87,24.02
2022050392,17,12,93.67,32.13
2022050391,12.3,9,96.74,19.08
2022050386,13.9,16,100.52,20.25
2022050383,35.6,23,103.76,35.7
2022050377,32,20,109.58,17.47
2022050375,24.8,22,102.28,40.43
2022050374,12.9,9,100.42,18.65
2022050373,37.4,22,102.45,28.02
2022050368,28.6,21,95.81,34.65
2022050361,12,9,106,21.83
2022050360,5.3,4,103.1,9.53
2022050359,33.6,21,103.37,22.2
2022050355,48,35,104.57,38.18
2022050351,11.7,8,107.55,11.2
2022050348,27,18,105.14,43.28
2022050342,15.7,11,88.1,16.47
2022050340,25.2,22,97.43,26.15
2022050339,13.1,9,95.82,14.03
2022050327,14.1,12,111.18,23.1
2022050326,17.4,14,93.34,17.9
2022050318,17.2,11,108.53,21.1
2022050316,17.8,14,104.95,22.12
2022050311,6.1,8,100.03,8.07
2022050309,10,7,101.77,6.73
2022050307,28.5,19,89.56,25.32
2022050306,22.4,15,101.61,26.45
2022050305,30.2,23,78.2,17.12
2022050304,11.3,8,104.66,19.47
2022050301,31.1,20,103.22,61.07
2022050300,13.9,10,102.97,27.58
2022050296,9.1,5,104.58,16.5
2022050294,15.1,14,104.79,26.77
2022050292,27.1,16,98.97,32.67
2022050291,25.8,24,105,28.77
2022050290,37.2,25,100.88,21.35
2022050288,4.2,3,103.8,3.78
2022050287,27.1,17,103.82,33.15
2022050283,21.5,15,62.52,29.33
2022050282,11.1,8,104.2,21.95
2022050279,23.8,20,104.02,17.38
2022050277,23.6,18,97.05,14.17
2022050273,23.9,20,105.02,17.52
2022050272,15.7,11,103.46,15.8
2022050268,19.4,15,101.33,25.3
2022050266,10.3,10,103.1,24.03
2022050264,46.5,30,101,32.9
2022050263,21.5,14,102.12,35.17
2022050256,25.6,16,108.34,34.78
2022050255,25.2,22,96.8,24.83
2022050252,22.3,16,107.38,17.07
2022050250,21.2,17,98.78,38.1
2022050249,19.3,14,93.86,30.97
2022050247,20.5,13,104.95,40.95
2022050246,12.9,8,100.72,19.92
2022050242,13.5,13,100.62,23.75
2022050241,11.4,7,103.44,15
2022050240,10.6,8,103.1,24.37
2022050238,25.6,16,98.24,27.53
2022050237,5.4,3,100.05,4.13
2022050235,3.7,2,104.1,2.65
2022050232,28.4,23,93.08,23.12
2022050231,41.9,30,97.97,48.92
2022050228,22.3,16,104.31,40.03
2022050225,11.1,8,106.23,6
2022050222,23.1,16,93.42,14.18
2022050220,23.8,15,101.48,23.1
2022050218,20.1,16,98.73,20.55
2022050217,26.1,20,94.15,13.13
2022050208,31.5,21,97.95,46.17
2022050203,33.7,23,95.15,23.58
2022050201,32.8,18,105.08,22.37
2022050197,15.9,13,105.7,20.83
2022050191,37.4,26,103.41,46.62
2022050190,22.8,18,104.32,20.68
2022050189,20.7,14,101.12,16.48
2022050187,13.4,12,106.66,18.88
2022050186,12.4,7,102.77,24.95
2022050183,34.3,25,102.26,18.1
2022050180,21,12,101.4,20.18
2022050179,20.4,15,96.93,37.82
2022050176,17.8,13,104.19,34.4
2022050169,24.6,16,98.22,24.2
2022050166,30.5,19,105.87,21.45
2022050160,17.5,15,103.3,12.57
2022050158,28.7,19,99.19,46.32
2022050157,8.6,9,105.85,12.35
2022050154,11.1,8,96.63,13.87
2022050151,9.7,10,100.3,14.75
2022050149,10.6,7,98.97,13.05
2022050147,16.3,20,106.91,29
2022050146,14.2,10,103.25,11.22
2022050145,16.5,17,102.68,18.48
2022050144,9.1,10,104.72,19.85
2022050143,17.3,12,95.45,24.42
2022050141,23.4,17,100.67,24.38
2022050138,28.7,18,104,22.28
2022050137,12.2,8,105.48,22.32
2022050130,20.6,20,105.62,22.37
2022050127,16.4,9,102.9,8.73
2022050126,33,19,103.28,19.33
2022050125,27.1,16,101.64,19.85
2022050123,36.6,27,94.14,30.93
2022050120,30.1,17,98.24,17.27
2022050119,31,23,95.02,24.28
2022050118,35.2,20,96.83,53.52
2022050117,15.5,11,100.77,8.9
2022050116,3.7,6,98.23,8.6
2022050115,17.5,13,104.76,32.27
2022050113,10.8,11,103.33,9.9
2022050111,18,10,112.53,9.57
2022050110,36.1,21,103.38,52.3
2022050104,9.8,8,102.38,14.08
2022050103,14.1,9,101.72,15.92
2022050102,16.8,10,113.07,8.98
2022050098,12.3,9,104.64,19.75
2022050094,16.1,11,103.7,17.58
2022050092,31.5,22,98.28,19.15
2022050082,22.8,15,107.65,21.7
2022050078,22.2,18,90.93,27.82
2022050075,16.5,11,90.45,22.8
2022050070,62.8,43,96.31,38.45
2022050066,18.2,12,103.8,30.12
2022050062,6.6,6,104.3,5.58
2022050061,12,12,95.94,17.58
2022050060,4.7,5,104.8,3.53
2022050055,10.2,10,108,10.22
2022050052,15.4,13,109.7,18.7
2022050050,18.4,19,101.2,34.65
2022050043,15.3,12,101.3,12.45
2022050037,14.5,11,97.71,26.6
2022050034,15.3,9,97.88,16.35
2022050033,55.9,37,60.64,36.38
2022050020,31,20,90.6,34.77
2022050018,15.8,14,104,8.28
2022050017,23.6,14,106.43,25.92
2022050015,39.1,29,102.34,32.87
2022050014,15.7,13,111.46,20.42
2022050013,19.5,19,109.9,14.83
2022050011,24.2,16,107.17,16.02
2022050009,18.9,14,111.6,20.68
2022050006,18,13,102.43,23.23
2022050004,36.1,24,103.57,33.2
2022050003,15.1,10,102.4,9.52
2022041964,16.7,11,111.06,18.92
2022041960,19.8,24,92.7,33.27
2022041959,49.3,33,107.38,27
2022041955,14.9,11,104.34,14.9
2022041954,27.8,16,99.91,24.4
2022041952,16.2,13,110.12,21.37
2022041948,26.2,25,105.2,31.95
2022041947,17,12,98.28,28.02
2022041946,12.3,9,100.75,18.6
2022041944,15.6,9,106.27,29.6
2022041942,50.9,32,101.17,115.17
2022041940,24.8,22,92.18,13
2022041939,5.5,5,78.99,10.38
2022041937,6.1,4,108.65,10.07
2022041933,17.4,12,86.64,16.82
2022041930,24.2,17,104.28,16.53
2022041926,24.6,16,105.68,26.78
2022041922,25.8,15,106.92,20.22
2022041921,20.6,13,99.56,22.8
2022041916,18.2,12,107.2,9.47
2022041915,26.5,18,108.17,51.85
2022041914,21,17,106.94,25.82
2022041912,12.5,10,109.69,13.5
2022041908,22.3,17,104.5,15.47
2022041907,19.6,13,90.28,18.57
2022041903,32.3,23,106.18,18.38
2022041897,15,11,97.99,18.97
2022041896,24.4,17,106.23,19.38
2022041895,43.2,28,99.22,60.22
2022041892,30.3,24,100.96,24.02
2022041889,25.5,18,98.33,22.37
2022041888,14.1,9,100.12,14.02
2022041885,27.2,17,103.53,30.58
2022041883,11.5,8,100.43,21.38
2022041874,18,18,100.05,14.07
2022041873,27.7,18,96.49,26.18
2022041872,24.6,16,98.98,23.33
2022041871,36.3,23,103.85,34.08
2022041870,24.9,20,98.99,48.85
2022041868,13.3,11,108.1,21.13
2022041862,19.1,11,102.43,17.98
2022041861,24.8,18,102.36,12.82
2022041860,14.8,14,101.81,26.77
2022041859,15.9,11,103.69,17.78
2022041843,18.8,13,101.86,33.33
2022041842,7.4,5,100.66,15.97
2022041839,17,11,103.02,18.8
2022041838,34.9,26,100.65,28.13
2022041834,22.3,13,103.45,28.08
2022041833,25.9,19,92.21,25.05
2022041827,23.3,20,97.87,23.1
2022041826,26.6,21,100.06,22.55
2022041824,23.2,18,95.57,22.4
2022041822,14.8,11,95.99,11.58
2022041819,27.1,19,107.22,23
2022041818,17.9,15,98.9,16.48
2022041813,30.2,23,103.28,25.52
2022041811,39.6,24,105.22,31.98
2022041810,25.5,22,103.35,13.38
2022041808,16.8,15,100.11,27.15
2022041807,17.1,11,82.45,18.7
2022041805,49.3,34,104.91,45.45
2022041800,16.1,15,111.14,17.18
2022041794,22.4,16,102.42,31.22
2022041791,33.6,25,101.98,49.27
2022041789,19.1,17,98.36,38.3
2022041788,21.3,16,98.47,24.03
2022041787,20.1,17,105.2,24.62
2022041785,19.1,13,94.03,25.37
2022041783,19.4,15,109.01,14.63
2022041779,11.2,7,99.04,8.1
2022041778,17.1,15,108.18,17.93
2022041777,25.7,20,95.49,21.02
2022041776,35.1,21,108.26,60.97
2022041775,11.2,8,104.14,11
2022041770,8.2,6,98.45,16.38
2022041769,17.8,14,108.56,17.97
2022041767,20.2,14,100.27,43.98
2022041765,10.9,7,97.77,16.5
2022041763,30.3,20,102.05,61.48
2022041760,31,22,99.87,32.77
2022041756,43.7,28,99.06,33.75
2022041755,24.2,16,100.07,20.3
2022041754,0.8,1,90.13,0.42
2022041753,14,10,101.35,29.93
2022041752,12.3,8,102.65,16.55
2022041748,20.8,15,100.22,24.58
2022041746,22.1,13,103.08,24.05
2022041745,16.1,15,99.21,18.62
2022041739,22.9,18,100.52,36.17
2022041738,17.2,16,109.85,12.3
2022041736,18,13,104.18,26.28
2022041731,20.4,15,108.18,10.33
2022041730,11.8,7,108.26,9.28
2022041728,24.8,27,106.19,33.87
2022041726,15.1,12,108.04,25.87
2022041719,19.1,24,107.97,14.5
2022041717,15.6,10,103.6,24.3
2022041712,29.9,20,95.01,32.45
2022041711,29,21,97.52,30.17
2022041709,60.7,36,103.38,80.22
2022041707,31.5,22,98.42,66.65
2022041704,9.1,10,98.88,13.25
2022041701,41.4,27,104.1,64.23
2022041698,29.5,20,105.61,32.9
2022041696,27.4,25,103.09,17.95
2022041694,23.4,23,102.38,35.93
2022041693,28.6,19,102.34,62.92
2022041692,26.8,21,100.38,24.35
2022041691,18.6,14,103.48,17.78
2022041677,21,16,101.24,32.55
2022041672,17.9,15,96.84,22
2022041668,13,11,107.73,15.2
2022041662,22.1,15,105.11,19.9
2022041660,17.2,12,105.35,22.9
2022041659,22.5,15,95.99,35.87
2022041658,23.7,16,96.02,40.05
2022041657,23.7,19,48.89,17.02
2022041651,10.1,10,95.56,15.2
2022041650,21.6,15,100.56,12.77
2022041649,55.5,34,101.62,32.43
2022041642,22.6,17,105.36,20.45
2022041641,21.9,26,104.68,16.87
2022041640,18.1,12,98.23,23.78
2022041639,32.2,21,86.79,29.8
